marketing_record_id,captured_at,platform,source_label,campaign,name,email,phone,zip_code,service,form_name,landing_page
MKT0003970,2025-03-26T14:33:00.000000,Google Ads,google_paid,Search | Exterior Painting,Jordan Giles,jordangiles@example.org,+1 210 486 0389,78217,Exterior Painting,Request an Estimate,/estimate
MKT0003971,2025-11-01T06:19:00.000000,Google Ads,google_paid,Search | Exterior Painting,Amanda Green,amanda.green77@example.net,2106939925,78232,Exterior Painting,Request an Estimate,/estimate
MKT0003972,2025-05-20T19:56:00.000000,Meta,meta_paid,Meta | Free Estimate,Mary Hendrix,maryhendrix@example.org,+1 210 580 9681,78201,Minor Remodeling,Meta Lead Form,/painting-offer
MKT0003973,2025-04-16T15:43:00.000000,Meta,meta_paid,Meta | Free Estimate,maria ellis,maria.ellis@example.org,(726) 320-3996,78201,Cabinet Painting,Meta Lead Form,/painting-offer
MKT0003974,2025-08-02T11:44:00.000000,Website Analytics,direct_website,Direct,Maria Ellis,maria.ellis@example.org,7263203996,78201,Drywall Repair,Website Contact Form,/contact
MKT0003975,2025-11-16T20:29:00.000000,Website Analytics,organic_search,Organic Search,Samantha Gonzalez,samantha.gonzalez99@example.net,7264748546,78240,Exterior Painting,Website Estimate Form,/services
MKT0003976,2025-10-23T11:28:00.000000,Google Ads,google_paid,Search | Interior Painting,Wesley Miller,wesleymiller@example.net,7263860441,78228,Interior Painting,Request an Estimate,/estimate
MKT0003977,2025-02-07T20:05:00.000000,Google Ads,google_paid,Search | Minor Remodeling,Megan French,mfrench@example.com,2103232274,78229,Minor Remodeling,Request an Estimate,/estimate
MKT0003978,2025-09-03T15:33:00.000000,Google Ads,google_paid,Search | Exterior Painting,Jacqueline Johnson,jacqueline.johnson25@example.com,7265473978,78229,Exterior Painting,Request an Estimate,/estimate
MKT0003979,2026-03-08T12:26:00.000000,Website Analytics,direct_website,Direct,Ashley Long,ashleylong@example.com,+1 726 449 3714,78229,Exterior Painting,Website Contact Form,/contact
MKT0003980,2025-09-26T22:42:00.000000,Meta,meta_paid,Meta | Free Estimate,Jacqueline Stewart,jstewart@example.org,+1 726 539 3625,78217,Interior Painting,Meta Lead Form,/painting-offer
MKT0003981,2026-01-09T19:57:00.000000,Google Ads,google_paid,Search | Exterior Painting,Jacqueline Stewart,jstewart@example.org,(726) 539-3625,78217,Exterior Painting,Request an Estimate,/estimate
MKT0003982,2026-06-15T12:25:00.000000,Website Analytics,organic_search,Organic Search,D. Coffey,debracoffey@example.com,(210) 274-2168,78230,Exterior Painting,Website Estimate Form,/services
MKT0003983,2025-07-04T15:43:00.000000,Google Ads,google_paid,Search | Cabinet Painting,B. Martin,brian.martin87@example.com,7269557410,78240,Cabinet Painting,Request an Estimate,/estimate
MKT0003984,2026-05-27T10:38:00.000000,Google Ads,google_paid,Search | Drywall Repair,Wendy Kane,wendy.kane@example.org,7268477450,78240,Drywall Repair,Request an Estimate,/estimate
MKT0003985,2025-05-08T12:26:00.000000,Website Analytics,organic_search,Organic Search,Johnathan Sanchez,johnathansanchez@example.net,2102394777,78232,Interior Painting,Website Estimate Form,/services
MKT0003986,2025-07-13T17:09:00.000000,Meta,meta_paid,Meta | Seasonal Promo,Jasmine Blankenship,jasmine.blankenship@example.net,7265998173,78216,Minor Remodeling,Meta Lead Form,/painting-offer
MKT0003987,2025-10-02T12:35:00.000000,Website Analytics,organic_search,Organic Search,Jasmine Blankenship,jasmine.blankenship@example.net,7265998173,78216,Drywall Repair,Website Estimate Form,/services
MKT0003988,2026-05-28T13:54:00.000000,Website Analytics,organic_search,Organic Search,Anthony Best,anthonybest@example.com,2103417944,78229,Interior Painting,Website Estimate Form,/services
MKT0003989,2025-04-12T12:47:00.000000,Google Ads,google_paid,Search | Drywall Repair,Stephen Estrada,stephenestrada@example.org,7263465332,78229,Drywall Repair,Request an Estimate,/estimate
MKT0003990,2025-09-17T20:48:00.000000,Website Analytics,direct_website,Direct,Stephen Estrada,stephenestrada@example.org,7263465332,78229,Exterior Painting,Website Contact Form,/contact
MKT0003991,2025-11-04T21:17:00.000000,Google Ads,google_paid,Search | Interior Painting,Alicia Rocha,alicia.rocha@example.org,(210) 993-7454,78232,Interior Painting,Request an Estimate,/estimate
MKT0003992,2025-04-08T13:53:00.000000,Meta,meta_paid,Meta | Seasonal Promo,Michelle Hill,mhill@example.com,7268972326,78229,Exterior Painting,Meta Lead Form,/painting-offer
MKT0003993,2025-06-26T03:52:00.000000,Website Analytics,organic_search,Organic Search,Michelle Hill,mhill@example.com,726-897-2326,78229,Exterior Painting,Website Estimate Form,/services
MKT0003994,2025-05-06T14:44:00.000000,Website Analytics,organic_search,Organic Search,Nicholas Ramos,nicholas.ramos28@example.org,726-284-8902,78209,Exterior Painting,Website Estimate Form,/services
MKT0003995,2025-10-31T01:49:00.000000,Google Ads,google_paid,Search | Exterior Painting,Joseph Figueroa,joseph.figueroa@example.org,726-606-3028,78240,Exterior Painting,Request an Estimate,/estimate
MKT0003996,2025-06-02T20:32:00.000000,Google Ads,google_paid,Search | Minor Remodeling,lauren mahoney,lauren.mahoney37@example.net,+1 726 374 7188,78217,Minor Remodeling,Request an Estimate,/estimate
MKT0003997,2026-02-17T02:02:00.000000,Google Ads,google_paid,Search | Exterior Painting,Kristin Gaines,kristin.gaines90@example.org,2102628938,78216,Exterior Painting,Request an Estimate,/estimate
MKT0003998,2026-05-17T22:42:00.000000,Website Analytics,organic_search,Organic Search,Tammy Salinas,tsalinas@example.net,7265795730,78209,Interior Painting,Website Estimate Form,/services
MKT0003999,2025-11-01T19:47:00.000000,Meta,meta_paid,Meta | Free Estimate,Sherry Cole,sherry.cole@example.org,7268591947,78216,Exterior Painting,Meta Lead Form,/painting-offer
MKT0004000,2026-03-25T08:38:00.000000,Website Analytics,direct_website,Direct,Sherry Cole,sherry.cole@example.org,726-859-1947,78216,Exterior Painting,Website Contact Form,/contact
MKT0004001,2025-05-30T15:16:00.000000,Website Analytics,direct_website,Direct,Shannon Sanchez,ssanchez@example.net,726-385-4966,78216,Drywall Repair,Website Contact Form,/contact
MKT0004002,2025-01-15T18:56:00.000000,Meta,meta_paid,Meta | Free Estimate,Heather Stevens,heather.stevens94@example.com,726-353-6348,78230,Cabinet Painting,Meta Lead Form,/painting-offer
MKT0004003,2026-04-28T01:25:00.000000,Website Analytics,direct_website,Direct,Cheryl Morales,cheryl.morales@example.net,7263885569,78216,Interior Painting,Website Contact Form,/contact
MKT0004004,2025-06-17T15:42:00.000000,Meta,meta_paid,Meta | Seasonal Promo,Stanley Dunlap,stanley.dunlap47@example.org,2105514182,78209,Interior Painting,Meta Lead Form,/painting-offer
MKT0004005,2025-11-12T13:17:00.000000,Google Ads,google_paid,Search | Interior Painting,Stanley Dunlap,stanley.dunlap47@example.org,(210) 551-4182,78209,Interior Painting,Request an Estimate,/estimate
MKT0004006,2025-02-20T22:06:00.000000,Google Ads,google_paid,Search | Minor Remodeling,Cindy Weeks,cindy.weeks@example.org,210-985-7146,78201,Minor Remodeling,Request an Estimate,/estimate
MKT0004007,2025-03-02T17:57:00.000000,Meta,meta_paid,Meta | Home Refresh,Micheal Davis,michealdavis@example.com,+1 726 966 5965,78209,Interior Painting,Meta Lead Form,/painting-offer
MKT0004008,2026-05-11T18:55:00.000000,Website Analytics,organic_search,Organic Search,Henry Hunter,henryhunter@example.net,7268542058,78217,Drywall Repair,Website Estimate Form,/services
MKT0004009,2025-09-15T19:47:00.000000,Google Ads,google_paid,Search | Interior Painting,Michael Horton,michael.horton@example.net,7269098134,78240,Interior Painting,Request an Estimate,/estimate
MKT0004010,2025-10-27T21:00:00.000000,Google Ads,google_paid,Search | Drywall Repair,Michael Horton,michael.horton@example.net,7269098134,78240,Drywall Repair,Request an Estimate,/estimate
MKT0004011,2025-10-15T13:02:00.000000,Google Ads,google_paid,Search | Interior Painting,Curtis Bell,curtis.bell79@example.net,7262340571,78217,Interior Painting,Request an Estimate,/estimate
MKT0004012,2025-06-16T07:03:00.000000,Website Analytics,organic_search,Organic Search,cesar walls,cesar.walls3@example.com,7262624155,78213,Minor Remodeling,Website Estimate Form,/services
MKT0004013,2026-04-02T06:43:00.000000,Google Ads,google_paid,Search | Exterior Painting,Chad Mayo,chad.mayo@example.net,+1 726 596 1914,78230,Exterior Painting,Request an Estimate,/estimate
MKT0004014,2026-01-23T13:12:00.000000,Google Ads,google_paid,Search | Interior Painting,Matthew Garza,matthewgarza@example.org,+1 726 980 3970,78232,Interior Painting,Request an Estimate,/estimate
MKT0004015,2026-05-07T23:51:00.000000,Meta,meta_paid,Meta | Home Refresh,Stephanie Hawkins,stephaniehawkins@example.org,+1 726 414 2789,78228,Interior Painting,Meta Lead Form,/painting-offer
MKT0004016,2025-10-22T08:50:00.000000,Website Analytics,organic_search,Organic Search,Philip Price,pprice@example.net,7265380813,78201,Minor Remodeling,Website Estimate Form,/services
MKT0004017,2025-12-22T03:27:00.000000,Website Analytics,organic_search,Organic Search,Philip Price,pprice@example.net,7265380813,78201,Drywall Repair,Website Estimate Form,/services
MKT0004018,2025-05-08T17:48:00.000000,Website Analytics,direct_website,Direct,David Meyer,dmeyer@example.net,7268011954,78232,Cabinet Painting,Website Contact Form,/contact
MKT0004019,2025-01-31T13:03:00.000000,Google Ads,google_paid,Search | Interior Painting,Sandra Woods,sandra.woods23@example.org,(210) 817-7286,78213,Interior Painting,Request an Estimate,/estimate
MKT0004020,2025-05-03T11:13:00.000000,Meta,meta_paid,Meta | Seasonal Promo,Alison Watson,alison.watson47@example.net,+1 210 574 4852,78209,Exterior Painting,Meta Lead Form,/painting-offer
MKT0004021,2025-03-21T22:09:00.000000,Website Analytics,organic_search,Organic Search,Mario Bush,mario.bush34@example.org,,78240,Minor Remodeling,Website Estimate Form,/services
MKT0004022,2026-03-16T09:24:00.000000,Website Analytics,organic_search,Organic Search,Betty Williams,bwilliams@example.com,2105651692,78228,Exterior Painting,Website Estimate Form,/services
MKT0004023,2025-01-15T02:39:00.000000,Google Ads,google_paid,Search | Exterior Painting,Earl Smith,earl.smith66@example.org,7269887883,78217,Exterior Painting,Request an Estimate,/estimate
MKT0004024,2025-07-19T16:45:00.000000,Meta,meta_paid,Meta | Free Estimate,Earl Smith,earl.smith66@example.org,7269887883,78217,Interior Painting,Meta Lead Form,/painting-offer
MKT0004025,2025-09-16T12:04:00.000000,Meta,meta_paid,Meta | Seasonal Promo,Tiffany Guerrero,tiffany.guerrero@example.org,726-670-7674,78213,Interior Painting,Meta Lead Form,/painting-offer
MKT0004026,2025-08-04T10:10:00.000000,Google Ads,google_paid,Search | Drywall Repair,Virginia Moreno,virginia.moreno@example.org,7267929803,78209,Drywall Repair,Request an Estimate,/estimate
MKT0004027,2026-05-12T01:22:00.000000,Website Analytics,direct_website,Direct,Virginia Moreno,virginia.moreno@example.org,7267929803,78209,Exterior Painting,Website Contact Form,/contact
MKT0004028,2025-01-22T16:19:00.000000,Website Analytics,organic_search,Organic Search,Richard Murray,richard.murray68@example.org,2104811000,78229,Exterior Painting,Website Estimate Form,/services
MKT0004029,2025-03-14T03:51:00.000000,Google Ads,google_paid,Search | Exterior Painting,Catherine Baker,catherine.baker6@example.org,7267740731,78213,Exterior Painting,Request an Estimate,/estimate
MKT0004030,2026-02-16T02:38:00.000000,Website Analytics,organic_search,Organic Search,Catherine Baker,catherine.baker6@example.org,+1 726 774 0731,78213,Interior Painting,Website Estimate Form,/services
MKT0004031,2026-04-11T20:03:00.000000,Website Analytics,organic_search,Organic Search,Daniel Lewis,daniel.lewis65@example.net,(210) 751-5102,78228,Drywall Repair,Website Estimate Form,/services
MKT0004032,2026-03-07T12:52:00.000000,Meta,meta_paid,Meta | Home Refresh,John Russell,johnrussell@example.net,7263885435,78229,Cabinet Painting,Meta Lead Form,/painting-offer
MKT0004033,2026-05-27T01:32:00.000000,Website Analytics,direct_website,Direct,John Russell,johnrussell@example.net,(726) 388-5435,78229,Interior Painting,Website Contact Form,/contact
MKT0004034,2025-06-13T19:14:00.000000,Website Analytics,organic_search,Organic Search,Jose Norris,jnorris@example.net,2105630990,78230,Exterior Painting,Website Estimate Form,/services
MKT0004035,2026-05-05T12:57:00.000000,Website Analytics,organic_search,Organic Search,Allison Morris,amorris@example.net,+1 210 731 9942,78209,Drywall Repair,Website Estimate Form,/services
MKT0004036,2025-10-02T16:14:00.000000,Google Ads,google_paid,Search | Interior Painting,Francisco Alvarez,francisco.alvarez@example.org,+1 210 937 5439,78232,Interior Painting,Request an Estimate,/estimate
MKT0004037,2025-01-23T13:20:00.000000,Website Analytics,direct_website,Direct,David French,david.french3@example.org,2105075023,78240,Interior Painting,Website Contact Form,/contact
MKT0004038,2025-08-17T22:42:00.000000,Website Analytics,direct_website,Direct,Krystal Jackson,kjackson@example.org,2108713530,78217,Interior Painting,Website Contact Form,/contact
MKT0004039,2026-01-12T07:11:00.000000,Website Analytics,organic_search,Organic Search,Krystal Jackson,kjackson@example.org,210-871-3530,78217,Interior Painting,Website Estimate Form,/services
MKT0004040,2025-03-27T00:03:00.000000,Google Ads,google_paid,Search | Interior Painting,Jessica Zhang,jessicazhang@example.org,7269216480,78230,Interior Painting,Request an Estimate,/estimate
MKT0004041,2026-06-02T10:32:00.000000,Website Analytics,organic_search,Organic Search,Robert Wyatt,robert.wyatt@example.net,2102801953,78230,Drywall Repair,Website Estimate Form,/services
MKT0004042,2025-11-16T15:11:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Marissa Benson,marissabenson@example.net,2105565270,78213,Cabinet Painting,Request an Estimate,/estimate
MKT0004043,2025-01-10T20:18:00.000000,Website Analytics,organic_search,Organic Search,Jacqueline Blair,jacquelineblair@example.net,7267386550,78209,Interior Painting,Website Estimate Form,/services
MKT0004044,2026-03-07T00:05:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Matthew Smith,msmith@example.org,2103216794,78217,Cabinet Painting,Request an Estimate,/estimate
MKT0004045,2025-07-16T17:26:00.000000,Meta,meta_paid,Meta | Free Estimate,Cheryl Davis,cheryl.davis@example.net,2102417551,78230,Exterior Painting,Meta Lead Form,/painting-offer
MKT0004046,2025-06-05T06:17:00.000000,Google Ads,google_paid,Search | Drywall Repair,Michael Gonzalez,mgonzalez@example.com,(726) 911-8656,78201,Drywall Repair,Request an Estimate,/estimate
MKT0004047,2025-02-19T14:26:00.000000,Meta,meta_paid,Meta | Free Estimate,Ana Rivera,ana.rivera@example.net,210-416-2862,78201,Exterior Painting,Meta Lead Form,/painting-offer
MKT0004048,2025-08-12T18:52:00.000000,Google Ads,google_paid,Search | Interior Painting,Vicki Perry,vickiperry@example.net,+1 726 323 8083,78232,Interior Painting,Request an Estimate,/estimate
MKT0004049,2025-10-23T23:23:00.000000,Website Analytics,organic_search,Organic Search,Rachel Lowery,rlowery@example.org,2107643791,78228,Drywall Repair,Website Estimate Form,/services
MKT0004050,2026-04-28T19:48:00.000000,Meta,meta_paid,Meta | Home Refresh,Rachel Lowery,rlowery@example.org,2107643791,78228,Interior Painting,Meta Lead Form,/painting-offer
MKT0004051,2026-04-19T23:30:00.000000,Meta,meta_paid,Meta | Seasonal Promo,nicholas potter,npotter@example.org,7269962849,78216,Interior Painting,Meta Lead Form,/painting-offer
MKT0004052,2026-06-26T23:07:00.000000,Website Analytics,direct_website,Direct,Nicholas Potter,npotter@example.org,7269962849,78216,Exterior Painting,Website Contact Form,/contact
MKT0004053,2025-10-24T10:03:00.000000,Google Ads,google_paid,Search | Interior Painting,Brittany Norton,bnorton@example.com,+1 210 894 9634,78216,Interior Painting,Request an Estimate,/estimate
MKT0004054,2025-11-15T08:32:00.000000,Google Ads,google_paid,Search | Interior Painting,Christine Baker,cbaker@example.org,2108922522,78232,Interior Painting,Request an Estimate,/estimate
MKT0004055,2025-11-03T16:47:00.000000,Meta,meta_paid,Meta | Home Refresh,Tracy Rodriguez,tracy.rodriguez@example.org,2104667587,78232,Interior Painting,Meta Lead Form,/painting-offer
MKT0004056,2026-03-23T09:12:00.000000,Google Ads,google_paid,Search | Cabinet Painting,T. Rodriguez,tracy.rodriguez@example.org,+1 210 466 7587,78232,Cabinet Painting,Request an Estimate,/estimate
MKT0004057,2025-11-16T17:57:00.000000,Website Analytics,organic_search,Organic Search,Megan Tucker,megan.tucker99@example.com,7262075891,78240,Exterior Painting,Website Estimate Form,/services
MKT0004058,2025-06-30T20:07:00.000000,Meta,meta_paid,Meta | Home Refresh,Cynthia Ford,cynthiaford@example.com,2109528862,78240,Interior Painting,Meta Lead Form,/painting-offer
MKT0004059,2025-08-06T16:03:00.000000,Meta,meta_paid,Meta | Free Estimate,Karen Weeks,kweeks@example.net,(210) 846-4022,78230,Drywall Repair,Meta Lead Form,/painting-offer
